"SuperClass","Class","Order","Family","Genus.species","SpecCode","basin","FUni","FSpe","PE","APD","SEI","IUCN","ori"
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Garra_orientalis",14456,"GR",0.575533837973281,0.241965455719326,30.5512306979,211.380754031881,0.525632855,"LC",0.353952737301768
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"GR",0.251086936924663,0.146982973427121,38.108974824,210.851023226492,0,"LC",0.180296968412499
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"GR",0.547451977219808,0.208406371672673,0.017985,210.408104667457,0,"LC",0.274800871481281
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"GR",0.463052151421674,0.234759139695295,7.932483478,188.477733727131,0.024103832,"NE",0.252264766671814
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"GR",0.46274164202479,0.190825613516437,15.86496675,188.569971803509,0,"LC",0.21600323120042
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_acutipinnis",67554,"GR",0.46274164202479,0.210647917004344,7.932483478,188.477733727131,0.525632855,"NE",0.227180096476581
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"GR",0.606853848631125,0.256888811566958,15.139746,184.613962877689,0.013992318,"LC",0.313795623776889
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"GR",0.754899292314729,0.323680999271122,17.875691,184.645776191643,0.013992318,"LC",0.45945941114089
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Squaliobarbus_curriculus",10387,"GR",0.514984716105046,0.254553504967936,17.473833,184.636430656759,0.035938509,"LC",0.290614377523501
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ochetobius_elongatus",25599,"GR",0.565272047765935,0.258481150636885,15.139746,184.613962877689,0.220750815,"LC",0.304805212108452
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Luciobrama_macrocephalus",54895,"GR",0.565272047765935,0.280935363858302,15.964961,184.618885633503,0.220750815,"DD",0.329059829742744
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Elopichthys_bambusa",12068,"GR",0.855261910450585,0.363487426738265,15.964961,184.618885633503,0.035938509,"LC",0.531341750181625
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"GR",0.628873907228382,0.260477728141372,8.0803345,182.567553012003,0.155302315,"LC",0.31144904836793
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_sinensis",54783,"GR",0.133597352732601,0.18090553888485,12.2576798,182.801950883126,0.126724204,"LC",0.10743082212837
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_engraulis",54782,"GR",0.486445413761175,0.148054090448422,11.75847533,182.761317958137,0.219175745,"LC",0.163013781541208
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Toxabramis_swinhonis",55396,"GR",0.899179251887637,0.209558460561448,7.0889825,182.511036132553,0.220750815,"NE",0.326570291293437
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"GR",0.486445413761175,0.195329880837431,2.434866,182.402800865112,0,"LC",0.200589610180519
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_bleekeri",22529,"GR",0.982507599465792,0.330415972744982,9.971563786,182.636649714578,0.060042341,"NE",0.518239384539817
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_sauvagei",54924,"GR",0.243653979549673,0.19053463633294,4.447025925,182.522294134443,0.351949298,"LC",0.136024069406888
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_wui",56027,"GR",0.243653979549673,0.205566019157202,4.447025925,182.522294134443,0.236534331,"LC",0.151612773708703
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_dispar",54909,"GR",0.271102879101577,0.139028228090863,1.217433,182.388644667437,0.191240824,"VU",0.0856495030451307
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_hainanensis",56028,"GR",0.133597352732601,0.173377245753372,1.217433087,182.388644753931,0.261746173,"LC",0.0860811287787976
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Culter_alburnus",46708,"GR",0.189998681967984,0.149121390936812,5.300958,182.535234680608,0.09186897,"LC",0.0803586121099303
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_erythropterus",4635,"GR",0.809103788531287,0.110733485541976,5.300958,182.535234680608,0.105861288,"LC",0.198991228657168
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_mongolicus",46706,"GR",0.189998681967984,0.149080585617581,9.481489333,182.60013800812,0.035938509,"LC",0.0852877508220324
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_oxycephalus",56247,"GR",0.172100659010872,0.161662858508191,9.481489403,182.600138077713,0.243279577,"LC",0.0937559888370175
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_dabryi",46610,"GR",0.172100659010872,0.158259233559376,9.481489403,182.600138077713,0.105861288,"LC",0.0902261980121006
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Parabramis_pekinensis",282,"GR",0.99291574077411,0.265823969111533,8.6794824,182.637924085271,0.035938509,"LC",0.437539253911508
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"GR",0.234230534775297,0.193173066352839,6.4905285,182.612471132945,0.013992318,"LC",0.138878616049054
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"GR",0.234230534775297,0.192562952373558,6.4905285,182.612471132945,0.013992318,"NE",0.138245879250664
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"GR",0.855261910450585,0.313572617769502,2.370766,183.190076985062,0,"LC",0.442862624643217
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"GR",0.754899292314729,0.310842301935533,2.370766,183.190076985062,0,"LC",0.40256402624831
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"GR",0.649268160161104,0.340663382262991,9.825021,183.276754368782,0.024103832,"LC",0.424654792298093
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"GR",0.649268160161104,0.288245355768878,12.535067,183.339778694364,0.024103832,"LC",0.355484031865357
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudobrama_simoni",56111,"GR",0.514984716105046,0.297623398813302,14.410855,183.40521315948,0.060042341,"NE",0.329616420794341
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"GR",0.60859375007394,0.273164917552935,9.795317,184.141427050684,0,"DD",0.324099369800061
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"GR",0.923900351913874,0.350542003223616,9.795317,184.141427050684,0,"NT",0.524202009003256
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Aphyocypris_chinensis",23617,"GR",0.563607024623822,0.254574474665581,31.13480002,188.004341852881,0.525632855,"LC",0.327082437359037
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,"GR",0.596738615746113,0.460377541575753,11.8841555,193.976630577602,0.035938509,"DD",0.56314699664755
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_tonkinensis",54709,"GR",0.159372098586319,0.33970393120946,13.0462085,193.990142822083,0.060042341,"DD",0.298745053372935
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatulus",54928,"GR",0.104957160558877,0.321566501944581,11.8841555,193.976630577602,0.191240824,"LC",0.264634894927059
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_polylepis",55892,"GR",0.371115911717649,0.330111459151634,13.0462085,193.990142822083,0.177248506,"LC",0.342987230406203
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_meridianus",56321,"GR",0.159372098586319,0.338036612488162,19.414290727,194.146469041335,0.268034201,"DD",0.304686918532241
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_hypselonotus",55893,"GR",0.582530629842448,0.387835599092193,22.776931,195.240106669265,0.394434372,"CR",0.513851650364679
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acanthorhodeus_chankaensis",46831,"GR",0.596738615746113,0.398676606762505,22.776931,195.240106669265,0.060042341,"NE",0.527681656895095
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatus",55891,"GR",0.104957160558877,0.322183584906956,41.985547,195.463462738044,0.351949298,"VU",0.302812918169889
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Paratanakia_chii",69390,"GR",0.238600003111896,0.280086602320263,100.0239154,239.88512140212,0.525632855,"NE",0.496152953124622
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,"GR",0.154236213097779,0.296325247877107,0.017985,210.408104667457,0.024103832,"LC",0.265346174505197
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,"GR",0.154236213097779,0.308583508079976,19.9875632,194.506602057096,0.024103832,"DD",0.274109207622804
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_fangi",55889,"GR",0.17638894594479,0.29057580029249,15.9348445,194.45947742105,0.316010789,"LC",0.256310798493625
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_lighti",47833,"GR",0.17638894594479,0.287277640334887,15.9348445,194.45947742105,0.220750815,"LC",0.252890352321896
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"GR",0.326774675300939,0.204594774335304,2.718896,190.606909234788,0,"LC",0.183681339238291
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"GR",0.293884874101293,0.156290077521639,2.718896,190.606909234788,0,"LC",0.125168426521651
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Paracanthobrama_guichenoti",54127,"GR",0.559201308749515,0.119034668765721,23.7974065,189.382750185951,0.196646983,"LC",0.17684823725193
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"GR",0.65311577262628,0.186775185348621,17.911495,189.381541545916,0,"LC",0.264289921934629
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_elongata",55987,"GR",0.407817297062894,0.185773878736055,17.911495,189.381541545916,0.243279577,"LC",0.200473753587809
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_sinensis",47349,"GR",0.340677035247451,0.162023945755515,18.50471634,189.311009928102,0.060042341,"LC",0.159229665520019
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_parvus",54968,"GR",0.401367410357582,0.192289653937217,18.504716253,189.311009841608,0.12996512,"LC",0.206149647965748
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,"GR",0.254957556065357,0.148038167170495,18.50471634,189.311009928102,0.090785695,"LC",0.122787653442569
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcoheilichthys_vittatus",NA,"GR",0.0422915240244018,0.17328351405037,100.0239154,239.88512140212,0.433181314,"NE",0.275727804124055
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcoheilichthys_kiangsiensis",NA,"GR",0.164653243873901,0.170847097974279,100.0239154,239.88512140212,0.351949298,"NE",0.31192176324146
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_nicholsi",55373,"GR",0.254957556065357,0.143699932781187,17.3785735,189.375344784288,0.525632855,"LC",0.117089187004326
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_aff.Imberbis",NA,"GR",0.442770813545837,0.129147147102125,17.37857358,189.375344863823,0.43484716,"NE",0.150062732349897
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Platysmacheilus_longibarbatus",55400,"GR",0.190773869492632,0.176053830416369,18.385008462,188.289571831513,0.261163603,"NE",0.133531634542763
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_chenhsienensis",55905,"GR",0.298779449285546,0.20614853921159,13.96526239,188.08400233206,0.261163603,"LC",0.186893463271163
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"GR",0.379935889106763,0.127836430655008,7.6160045,190.663852359829,0,"DD",0.123473284768114
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,"GR",0.271102879101577,0.132533301683959,7.6160045,190.663852359829,0.038096149,"LC",0.100491331829461
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Coreius_heterodon",55907,"GR",0.718566297336323,0.231702989964763,33.48581598,189.764049352788,0.277878999,"NE",0.358779622583167
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,"GR",0.829418628647478,0.267456452426663,8.419326,189.203935296416,0.035938509,"NE",0.391543787100327
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_cylindricus",55915,"GR",0.688007543840639,0.272728557247918,8.419326,189.203935296416,0.313202356,"NE",0.351020187212269
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"GR",0.883222021911819,0.261693742660116,26.556240533,188.764643462612,0,"LC",0.443892539814218
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_tungtingensis",47816,"GR",0.236631508990795,0.203009101081635,13.9652623,188.084002242583,0.444400839,"NT",0.16773250071062
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_nudiventris",66916,"GR",0.0422915240244018,0.174144852882576,13.96526239,188.08400233206,0.525632855,"NE",0.0880618370580895
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_zhangi",68760,"GR",0.352599489625054,0.180841978329287,13.96526239,188.08400233206,0.282026519,"LC",0.174422459879162
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_bicolor",NA,"GR",0.236631508990795,0.207597443796561,13.96526239,188.08400233206,0.37447806,"LC",0.172490970676497
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudogobio_vaillanti",54780,"GR",0.370517000959077,0.211161133170768,24.61089617,188.628921766566,0.225225093,"LC",0.22375955042848
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dumerili",55397,"GR",0.280194728037055,0.177184519852945,18.04299409,188.247067075909,0.196646983,"NE",0.157118918203048
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"GR",0.465232261317831,0.268204887797896,8.5987,188.137249614339,0,"LC",0.287701383227841
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gymnocheilus",55855,"GR",0.184339696368976,0.192802661453603,18.042994,188.247066986432,0.353615143,"NE",0.148784514527917
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_punctatus",68767,"GR",0.182822168065052,0.223491554254255,18.04299409,188.247067075909,0.303648677,"NE",0.180222900094263
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_xiangjiangensis",55854,"GR",0.182822168065052,0.21507141581583,18.04299409,188.247067075909,0.342395619,"NE",0.171490568973724
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gracilicaudatus",55853,"GR",0.225757642634749,0.223129089900879,8.5987,188.137249614339,0.353615143,"NE",0.179667028152553
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_meridionalis",65251,"GR",0.247782421262292,0.192960478477869,26.945788,189.186282244101,0.282026519,"DD",0.177140315717205
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_tungi",55896,"GR",0.247782421262292,0.211463896745241,26.94578808,189.186282323635,0.351949298,"DD",0.196329763019335
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_kolleri",54988,"GR",0.214500474768153,0.196759896788109,26.94578808,189.186282323635,0.525632855,"DD",0.172562961566173
"Osteichthyes","Teleostei","Cypriniformes","Leuciscidae","Rhynchocypris_oxycephala",48140,"GR",0.442798239374416,0.134049941867468,56.653545217,197.79306884991,0.152493882,"NE",0.215199585952508
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"GR",0.366003519830406,0.251662517900752,69.9530944908,284.051430767977,0,"LC",0.496976838319528
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_eupogon",NA,"GR",0.112859853848159,0.209602279386148,69.95309459,284.0514308666,0.220750815,"NE",0.371948981550637
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,"GR",0.0867444890441439,0.217971582676867,69.95309459,284.0514308666,0.035938509,"DD",0.3739450508161
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,"GR",0.366003519830406,0.252723071036035,20.22132565,283.140804492426,0.035938509,"LC",0.422076913196845
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_dumerili",50980,"GR",0.752182629515841,0.256012336767535,69.95309459,284.0514308666,0.277878999,"DD",0.583446714656598
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_crassilabris",55077,"GR",0.0867444890441439,0.216837903494531,69.95309459,284.0514308666,0.105861288,"NE",0.372769346103393
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_analis",50919,"GR",0.151375071290909,0.22756010270627,69.95309459,284.0514308666,0.108018928,"NE",0.40042957826802
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_tenuis",50762,"GR",0.151375071290909,0.227622876013042,69.95309459,284.0514308666,0.394434372,"NE",0.400494687675595
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,"GR",0.173832919283098,0.220310533676566,69.95309459,284.0514308666,0.038096149,"LC",0.398658740211366
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_aff.Truncatus",NA,"GR",0.475972876818338,0.255841051302482,69.95309459,284.0514308666,0.351949298,"NE",0.524257412924282
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_argentivittatus",50965,"GR",0.85006813665766,0.21123641661329,20.22132565,283.140804492426,0.37033054,"LC",0.486054848808145
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ondan",NA,"GR",0.152389629172227,0.204391523473314,69.95309459,284.0514308666,0.247171285,"LC",0.376661648211843
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"GR",0.7605016834579,0.279421265830698,52.970368059,283.521607300327,0,"LC",0.576904872149254
"Osteichthyes","Teleostei","Siluriformes","Sisoridae","Glyptothorax_sinensis",24874,"GR",0.694490547725968,0.366400214194583,58.0673381253,283.640141495003,0.108018928,"DD",0.610895723273732
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_anguillicauda",50990,"GR",0.442349323247592,0.303607626625054,23.135634187,283.233958879966,0.115972802,"LC",0.486974380611679
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_aequilabris",64276,"GR",0.442349323247592,0.314182414731769,23.13563428,283.233958972426,0.299210038,"LC",0.496532346012106
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"GR",0.317203580031929,0.165740660193591,10.138801,283.55722029203,0,"LC",0.308369240554042
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,"GR",0.578807297008676,0.203042939323549,10.138801,283.55722029203,0.021946192,"LC",0.41400522433332
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,"GR",0.805191425026474,0.228931178908445,72.130137295,284.453018643224,0.069922779,"LC",0.573803820630823
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Neosalanx_jordani",47135,"GR",0.705749933531537,0.272661864007407,5.5542705,350.23067632953,0.394434372,"LC",0.505843883628345
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Neosalanx_tangkahkeii",54884,"GR",0.854797001517635,0.235444963777013,5.5542705,350.23067632953,0.301982831,"LC",0.504061498926629
"Osteichthyes","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus_intermedius",12985,"GR",0.968441821942804,0.31217857230228,94.13048692,337.844935651277,0.105861288,"LC",0.661831874505737
"Osteichthyes","Teleostei","Beloniformes","Adrianichthyidae","Oryzias_sinensis",52632,"GR",0.500081398554142,0.274856886384588,94.13048684,337.844935571742,0.220750815,"LC",0.596915647811139
"Osteichthyes","Teleostei","Cyprinodontiformes","Poeciliidae","Gambusia_affinis",3215,"GR",0.855459052606269,0.268290258896882,97.363500635,337.88252875737,0.525632855,"LC",0.63579005906489
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"GR",0.841273888008038,0.339783907376832,85.72257096,336.486142311038,0,"LC",0.649739592332611
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Sinobdella_sinensis",52400,"GR",0.190773869492632,0.170444709592345,35.70701706,335.904566201155,0.094026611,"LC",0.400053783426874
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Mastacembelus_armatus",10140,"GR",0.82661269938552,0.205419508588344,35.707016956,335.904566097759,0.422454647,"LC",0.514103863175661
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_roulei",55428,"GR",0.301519058368963,0.291682713022155,11.37913142,332.41971276937,0.126724204,"DD",0.468151397200545
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"GR",0.415216750887543,0.300763350585351,2.788446,332.220475608439,0.013992318,"LC",0.481314733622722
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,"GR",0.602774069386046,0.250892692596121,2.788446,332.220475608439,0.069922779,"DD",0.476525444305039
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,"GR",0.716808972726419,0.245770704849066,7.174366,332.285370077428,0.083915096,"DD",0.488023849079609
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_obscura",52749,"GR",0.301519058368963,0.315393438238804,7.7345585,332.277988544486,0.060042341,"LC",0.478468808808457
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_undulata",55172,"GR",0.365740763624665,0.264637647509273,7.174366,332.285370077428,0.060042341,"NT",0.459770645894512
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_potamophilus",59098,"GR",0.492147541901339,0.234650258407288,33.55602943,335.735824355812,0.339622826,"DD",0.469983714158615
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_sinensis",61585,"GR",0.305329375989471,0.181618486754487,33.556029333,335.735824259376,0.046050024,"NE",0.423432225591163
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,"GR",0.292335325755179,0.206364348507507,69.93695431,336.158858364079,0.024103832,"LC",0.454244770822676
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,"GR",0.373462781297569,0.276903746005403,59.56243745,335.917590531096,0.024103832,"NE",0.519088428593087
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"GR",0.373462781297569,0.302216529578565,59.56243745,335.917590531096,0,"NE",0.541967252934318
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Mugilogobius_myxodermus",55202,"GR",0.305329375989471,0.157977018168409,59.5624374495,335.917590530599,0.394434372,"NE",0.422353810453421
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,"GR",0.968247388053061,0.354348231440414,33.58689076,335.402319946091,0.024103832,"LC",0.609179667407683
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,"GR",0.99527988176878,0.398928021448679,33.58689067,335.402319856614,0.024103832,"LC",0.630072676041596
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,"GR",0.99527988176878,0.365110054607822,59.081915498,335.477101021189,0.035938509,"VU",0.64570544579919
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_maculata",8701,"GR",0.253396351353471,0.297973164886,34.092447,335.186525808062,0.342395619,"LC",0.476096410363252
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_asiatica",7756,"GR",0.253396351353471,0.302819824653697,34.092447,335.186525808062,0.318291787,"LC",0.478518270085288
"Osteichthyes","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus_cynoglossus",5456,"GR",0.931214286895005,0.308779485449027,108.078103053,337.772563009515,0.37033054,"LC",0.672521792525212
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_obscurus",24264,"GR",0.783976954129956,0.214480245409553,4.0503537059,336.748496943654,0.198312829,"LC",0.479324122601044
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_ocellatus",55081,"GR",0.783976954129956,0.235049348083523,4.050353706,336.748496943753,0.37033054,"NT",0.489602458826465
"Osteichthyes","Teleostei","Clupeiformes","Engraulidae","Coilia_nasus",630,"FR",0.744382101973642,0.334615043156536,1.660262,332.994371897717,0.671014128,"EN",0.540597421012271
"Osteichthyes","Teleostei","Clupeiformes","Engraulidae","Coilia_brachygnathus",615,"FR",0.602774069386046,0.182803815724274,1.660262,332.994371897717,0.196646983,"NE",0.442213043694515
"Osteichthyes","Teleostei","Cypriniformes","Botiidae","Parabotia_fasciatus",54998,"FR",0.829418628647478,0.219343356833549,72.354671634,239.019983225068,0.105861288,"LC",0.557195328622231
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Cobitis_sinensis",47864,"FR",0.42355773824873,0.248154682997721,25.671104004,236.874396583426,0.108018928,"LC",0.359358955484901
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Cobitis_macrostigma",54728,"FR",0.835415695921578,0.270916054170396,25.671104004,236.874396583426,0.220750815,"NE",0.522018044814129
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"FR",0.336738739778551,0.194601528184695,30.163979128,236.951197867597,0,"LC",0.286956065781775
"Osteichthyes","Teleostei","Cypriniformes","Balitoridae","Vanmanenia_aff.Maculata",NA,"FR",0.148193525989625,0.256918236270467,27.11883292,237.316982600649,0.30645711,"NE",0.300414526898605
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Vanmanenia_caldwelli",60131,"FR",0.148193525989625,0.249061037116659,27.11883282,237.316982501503,0.907548459,"LC",0.292265993153674
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_incerta",54996,"FR",0.124034470650505,0.249926510447352,50.28891423,237.713052356401,0.320449427,"DD",0.314596372609983
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_fasciolata",54991,"FR",0.124034470650505,0.237374041540352,50.288914141,237.713052268162,0.30645711,"DD",0.301578526100393
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Spinibarbus_caldwelli",17293,"FR",0.317203580031929,0.140668524434329,33.565022423,212.45196857317,0.013992318,"DD",0.188121343401138
